frame,wrist_x_sm,wrist_y_sm,elbow_x_sm,elbow_y_sm,wrist_vx_mps,wrist_vy_mps,wrist_speed_mps_sm,wrist_speed_kmh_sm,forearm_angle_rad,wrist_angular_vel_rads_sm
375,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
376,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
377,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
378,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
379,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
380,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
381,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
382,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
383,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
384,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
385,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
386,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
387,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
388,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
389,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
390,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
391,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
392,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
393,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
394,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
395,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
396,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
397,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
398,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
399,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
400,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
401,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
402,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
403,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
404,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
405,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
406,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
407,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
408,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
409,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,0.0,0.0,-11.773340495206385,0.0
410,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,-6.7802162775094685e-15,-2.4408778599034086e-14,-11.773340495206385,0.0
411,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,-2.2575011157880696e-15,-8.12700401683705e-15,-11.773340495206385,-4.839978004102016e-15
412,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,1.689856235751568e-14,6.083482448705645e-14,-11.773340495206385,-1.1293282009571373e-14
413,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,0.0,0.0,2.8999224777685956e-14,1.0439720919966945e-13,-11.773340495206385,8.98853057904659e-15
414,37.74056625366205,697.7521362304677,11.508077621459943,671.1161499023428,3.104905065890297e-15,7.451772158136712e-14,3.5370747290658075e-14,1.2733469024636909e-13,-11.773340495206385,4.58645534674429e-14
415,37.74056625366208,697.7521362304684,11.508077621459956,671.1161499023435,2.3286787994177225e-15,7.451772158136712e-14,3.684924757824412e-14,1.3265729128167883e-13,-11.773340495206385,5.584412716161516e-14
416,37.740566253662074,697.7521362304684,11.508077621459954,671.1161499023434,-2.3286787994177225e-15,0.0,3.4026508766304266e-14,1.2249543155869535e-13,-11.773340495206384,6.271228642457895e-14
417,37.74056625366206,697.7521362304684,11.50807762145995,671.1161499023433,-3.104905065890297e-15,-1.2419620263561188e-14,2.6902530854838527e-14,9.68491110774187e-14,-11.77334049520638,6.64690312563343e-14
418,37.740566253662045,697.7521362304683,11.508077621459949,671.1161499023432,-3.104905065890297e-15,-2.4839240527122375e-14,1.5477313843846913e-14,5.571832983784889e-14,-11.77334049520638,6.71143616568812e-14
